Edad,Peso,Creatinina,Urea,BUN,SDMA,Riesgo_Renal
5,16.470371667313323,3.1831972415949936,162.42258198336233,33.94753346045158,32.23162072691197,2
7,26.922884908477773,1.1035490927262692,133.2354160428044,40.09703338458752,21.125676008458587,2
7,23.869319125511392,3.513777189355311,29.95251618635244,68.16644197385479,39.60941894562821,2
13,5.398571512249784,2.9990753400797847,43.56848708463525,18.392376543089846,21.91312265564023,1
11,10.039939966070898,5.143963955067888,21.25465452350669,61.444809317642594,39.541358088590414,2
13,8.206185054619507,1.0394541943133453,120.94748643666614,47.20184399325137,31.40992764220078,2
4,22.574442484607633,3.18532625361978,91.62774806566694,30.156173987319473,13.70117096146572,2
13,1.9724406073376022,1.3252676558169134,41.483976144364085,44.49737091729772,23.84382427504352,1
7,17.52680086126818,2.2857175978953297,173.26945936908328,30.995944884391584,39.7247473817504,2
11,23.111301886480025,4.555463925632898,104.74555583129919,51.725736866681416,35.01357127131733,2
3,26.426203466090733,3.118099711528216,58.70292705806227,40.36907459986709,8.407841282692738,1
6,10.920370712761317,2.5673855683017313,100.0965713847532,21.508387035521512,29.723019888349864,2
12,24.816461835488372,2.669619532135194,128.73925323761725,18.16081521889877,17.095285505478458,2
2,4.20832037170101,3.0269572262329265,32.198274875770316,48.26869774504911,5.244379165812184,1
10,25.547116460301027,4.817590991103813,63.95261040766272,73.16891233002724,19.121833915944986,2
13,4.69717120762749,5.406465789171289,149.11447854143898,34.07703805903799,13.216404760373996,2
14,12.52133142625065,5.754340775771605,93.5463792644258,61.31000750558363,33.660424468216505,2
9,24.121565607607057,4.827968624404123,107.45234272516718,56.10629484578369,16.806571309601793,2
5,5.347605393114439,2.23473792661407,89.25056035351508,75.20884400166366,33.9633292883836,2
6,7.648290461746603,4.2847408834759815,27.02399082288082,67.46867121093986,5.020927859217836,1
12,21.945324483398924,2.9068171823046556,46.51996477122495,49.66236812338241,15.77367025091417,2
12,21.881059559836157,1.9006884212532815,91.28666219870254,55.99213487638751,13.440782500771668,2
12,19.59328135367362,5.124793686842574,53.469674465268454,72.88705266088243,13.174857637401384,1
12,21.1245048895459,0.7113449192927874,27.996644585548598,37.966314921085434,7.386531691791195,1
4,16.73900885708029,5.459690956744829,154.9839462482918,32.87562941004441,11.54934946436756,2
14,8.30217270830163,3.038126055436038,176.99080466625853,10.756775854463744,24.444234945996694,2
14,11.025183811613664,4.004608122445543,146.9028598394783,67.85857519340249,15.197637549321056,2
11,6.2663337872413445,4.126446572131805,156.60558747274672,66.06864902823554,19.60881738152018,2
10,27.345066278675223,5.4231475738859505,58.71634085072726,17.3118162670106,18.190340812151597,1
7,17.918362048217492,4.001683251919641,173.70031608211195,50.380016679289014,35.65667237499631,2
12,12.624691086145557,3.8766347161803396,51.50811271254854,42.47871887168212,36.68546496536804,2
9,14.398168305679848,0.8665862230837948,172.22876965789317,18.309636685637802,22.2534940079551,1
7,28.471216848742646,3.3512441206986225,179.17108703455216,78.63977589425065,16.555458261046155,2
14,5.447190690366326,1.3259295044937291,133.8756489193678,25.028712122434882,8.738024640082728,1
1,18.00066512848712,4.555885727968171,176.9829970866915,14.70639260633928,38.36910077837332,2
1,15.670771687649513,3.3172205644697095,111.12636473073658,51.63931656513367,7.107943071510411,2
9,18.73217282760479,4.241252785645943,61.52668530817445,61.72066739931228,15.417759714889815,2
11,1.5251953308043746,0.7292009533131134,89.91934170649934,12.271041223303087,15.432317040950146,1
14,26.291593359380393,0.9663560882519178,114.96974966060576,56.110234710891554,16.21404501490752,2
9,28.03143019202476,4.439778634344752,31.6930499243224,47.26043131660181,10.750039514534325,1
4,17.38886232408706,0.8964638479927035,119.57492233875938,17.22855062125339,32.4106500823294,1
13,21.202873892429874,0.8919120027089222,176.98845388196713,22.076671386245344,9.287425168809623,1
9,27.752482054141574,0.566596613791881,50.41722396539642,49.75820081212564,27.2217330703607,1
3,21.50992039508856,5.76075769064714,146.81521860614134,30.745032945930188,9.334610934703612,2
7,5.423632244513579,4.556295977024538,165.2638070047391,75.68210100559213,7.468747315753479,2
6,17.71236244483758,2.4428827467613528,170.99225485123532,67.31181606388355,36.83003262900568,2
8,18.59473634510282,2.1309456970821037,173.62169670487157,78.84970445595641,11.654506821154698,2
11,13.299789467769195,2.4233677636021724,103.4335421954355,28.17695872652898,33.74375540958965,2
9,22.356882833116963,4.7605944214965,176.3692652786406,77.88065429585839,24.062080488749753,2
14,28.09664342830143,4.137538360887279,141.16963314151022,40.18637088540905,7.724978186306936,2
5,27.841486874296514,1.5185756232710736,45.8674297979139,34.326315671962824,38.440686700332364,1
1,14.074341770719832,1.4576013443374638,96.3040170348752,13.524466887854727,13.643640844716238,1
3,4.283903329381902,1.0411760734236852,134.93298805952065,13.693568050172184,35.08758708734123,1
10,29.560394769907703,4.13166495835736,59.57445053105333,58.440787916265826,10.908350202459747,1
12,25.328044506932088,4.704049642219548,122.49842936782198,42.05502961038195,34.88800087496485,2
8,4.615217754894738,1.9577553557875222,126.65607664745907,25.856513822527397,5.4630084516852895,1
11,27.7044145959038,0.6151972856700205,46.03195900937054,52.97792144276629,22.912315979931822,1
6,26.22699449980172,0.9519441711203505,110.41364999244101,27.700068277507782,31.930490279754487,1
8,16.046303656656093,5.823230191647667,143.4603057565772,50.43422280410958,37.717843112247415,2
9,18.146987636602947,2.1249462761258116,99.8233063257507,35.14461228878832,36.82207476722705,2
4,12.571078412233778,4.7307273131097345,21.936498684177188,67.64865586282733,33.686870434167574,2
1,2.5880875258389087,3.935649628698451,21.44615505268675,67.44873125367455,36.086697238145646,2
14,10.720720007731126,2.6006680180909276,77.12469503520195,43.41452786856809,11.972689004297678,2
1,24.282750009342333,1.631279942075553,168.1910509490851,34.55733765345109,14.946450349910506,2
10,1.134328667133483,1.1676252998767354,56.58828473657741,35.37918575913662,15.113898372237047,1
4,10.671475979043182,3.8825713242137665,121.49819021946995,66.40001679677525,18.196887585059457,2
12,12.546892114137355,4.760485793507834,55.53213931093129,32.97256379583284,18.766223463481605,2
14,16.58447248519976,4.041473394476219,71.46719834552778,24.63415615947922,24.059436362913644,2
7,27.675812875970053,3.4166617328703706,155.68673433623744,15.928183931271478,10.595791717825449,1
2,11.044033836612876,0.7307317288739994,136.6178307631915,42.66851846190859,29.193633232509626,2
3,11.061642854990604,5.826688276769111,35.2638843701137,43.749246924388935,10.864828875657727,1
1,22.387536195182705,4.89292805410016,88.59232335782937,68.8636097282035,15.860796873659163,2
5,14.114320285804407,2.110521201855306,24.667162183242315,25.486708751224477,22.617079571215392,1
1,7.513539865259477,5.889836811473678,96.94242345648144,36.66938915678799,32.87541965332171,2
8,14.120745967848109,3.8103487429997713,125.98944187217089,66.58840172255836,30.881423163355453,2
1,5.084853591014196,3.7033246201398557,38.96041977570425,67.65365275242814,27.59370247436828,2
11,6.115222608680476,4.614402486862427,66.22159022546651,36.92277531851377,10.452064120305955,2
1,15.452665409444913,4.964733834495757,83.65386008034511,42.138681630067666,24.14658709654522,2
2,13.14883803563189,4.1106323403232645,167.12496394496796,31.230012359449805,8.06062756299599,2
2,27.5305311309749,1.2045266050141001,178.92080246767424,75.27884148935185,18.20771118788278,2
12,11.50942307438236,2.3604712829697414,27.185807839298537,18.30506360191062,19.473078560148572,1
6,17.83706215806326,5.604460021793273,141.76126775926272,75.3624596101029,6.393400380601384,2
7,19.33566434966638,1.7353858651411855,79.47585062437491,57.87065162847403,14.589583481449013,2
5,1.3797392410616753,2.5469186311063234,82.79330979671681,47.210050688071185,38.447731354327125,2
1,20.24258378848461,2.876422856193078,140.68239573552364,12.28613425491471,38.37714127403913,2
1,6.163043039222791,2.916727443319487,166.9482291432654,43.29173342754058,17.331446898838877,2
3,28.8710392066142,3.87116770371989,172.14857512040774,38.542367350191256,6.508503813191342,2
14,5.3112191048402755,5.6869171075958915,112.33961376613132,21.28531683825858,11.268322876486355,1
2,13.024099588083688,1.8238099150787772,77.13938548808045,55.948672245045984,18.727622770173905,2
5,3.475140374280672,1.1682575696550495,146.00785373740467,77.98056351578,38.172289428923044,2
12,29.909353303532473,1.5860876942296551,60.16022132196804,49.35321677451676,9.941967223801473,1
10,15.563655299606035,5.378086951150983,110.25184461336283,60.032729351076206,31.72305452838743,2
6,18.266165502281268,4.0519594696036325,77.3725538439797,14.791531679621174,8.803888878114222,1
7,2.945217844264397,2.072487340815381,125.06097179326018,39.23668970718963,39.34401520869469,2
4,22.748853641576154,4.987708164327395,58.463826062961104,18.14509396151471,18.356577468819722,1
7,7.087262199771987,5.237534979998898,50.65487131757212,52.89570848755573,32.13320886146696,2
11,27.0435743937807,5.155828862796529,166.91825386806994,75.69375107499083,16.990687898389613,2
8,6.949049573978208,5.55409593501755,36.2885892719259,56.3244412730147,26.968410700558305,2
11,6.52994389924633,1.8873256109534888,100.95326523758906,15.376213382009507,11.720562965901285,1
1,2.0599403675947516,4.65273060810453,55.33644527408143,34.8266343489558,10.110735675393688,1
6,14.689941408189979,3.03296723500777,26.228794132106792,48.546436560859604,37.832244884884595,2
8,17.380392864615878,5.130992040895339,25.763010926628223,38.224542929327654,37.11765472665517,2
5,2.9055505434222186,4.5066987243888725,48.035483536932375,68.35508073326207,36.06141290745089,2
4,23.490300884155307,4.770460955748486,158.68325672096003,67.02697032969925,26.89017075583077,2
2,14.1453762076928,4.108890107245893,65.19659903632427,52.8281714072255,33.289387392569736,2
6,16.207317810499823,1.4758582320833877,172.07346729204733,36.14205615928937,7.4162927918981225,1
6,13.782119661208617,3.497648053933161,113.05956687827097,27.87354616342709,16.71761646617377,2
11,12.622128765384453,5.915683567384795,89.85827036300257,17.411202274919052,15.979609366500467,2
1,17.22956960793832,5.655634365734154,112.81421354711273,34.84283784405878,27.247586268341465,2
9,5.5019671319906625,0.7374555468835642,102.67174163620284,38.92207620454037,17.458522071472416,2
12,6.275915784362862,1.4064814865119042,141.40420060117202,57.307604757285155,10.197737357528828,1
11,25.991783009392,1.2245082540000904,65.19937055565636,56.071187700830144,25.87634763947403,2
6,28.43734840187535,4.492889504919125,76.48806265604838,14.907569774887985,33.50343722341785,2
13,11.825970172112836,4.9978193142131975,163.0550884053201,37.668152080181045,18.37432230609906,2
3,8.851595521163059,1.6743125147086955,171.43304210406487,22.724520705215333,9.62940502844686,1
4,19.675986753931458,3.2821898112350594,162.80931639783591,20.976889372176398,11.884086905948806,1
12,12.853290961844795,5.1238666540616,87.11167903317018,67.91115048160722,13.31191568092844,2
11,1.736204314150001,4.5304084962143785,144.85848048110108,12.934065170138027,15.496415754808767,2
4,5.528425323619521,3.4823046302051655,96.2137173281758,39.34280131314849,27.49782746772082,2
3,21.76319463657453,3.746912297523251,99.60637634337635,21.774255903656275,26.033091958820165,2
10,20.10879431539439,3.29598300803954,52.74881744916543,71.55311509749319,29.36279515484637,2
3,1.7857837826010212,2.136516482253513,114.58084852136264,48.99283592925246,17.68756945860296,2
3,7.437192696055534,3.6076209607245886,49.781743640535666,26.19664454637936,33.83991781579924,1
4,7.70116910105407,4.288869161275499,73.050351850751,45.16991010164635,12.143068140451609,2
7,20.484889564363122,5.3032760372344425,156.80483225918962,61.204045179218106,21.416426163135387,2
4,1.5716055948765604,3.9996024468858646,53.13212947373684,77.06826062436036,33.03285525395006,2
9,4.019148877552642,4.686168453737369,31.38532562774925,25.431220297179326,11.305552670641674,1
1,24.19756647582249,1.3803939922501516,31.04121481805061,72.03272404905417,8.845208980927403,1
8,6.177795199575675,3.0385661093088445,170.52552328049725,75.40128799172432,35.928938869079644,2
